t,v_10,v_90
2.5,-93.4245,-78.046
2.533333333,-93.4245,-78.046
2.566666667,-93.4245,-78.046
2.6,-93.4245,-78.046
2.633333333,-93.4245,-78.046
2.666666667,-93.4245,-78.046
2.7,-93.4245,-78.046
2.733333333,-93.4245,-78.046
2.766666667,-93.4245,-78.046
2.8,-93.4245,-78.046
2.833333333,-93.4245,-78.046
2.866666667,-93.4245,-78.046
2.9,-93.4245,-78.046
2.933333333,-93.4245,-78.046
2.966666667,-93.4245,-78.046
3,-93.4245,-78.046
3.033333333,-93.4245,-78.046
3.066666667,-93.4245,-78.046
3.1,-93.4245,-78.046
3.133333333,-93.4245,-78.046
3.166666667,-93.4245,-78.046
3.2,-93.4245,-78.046
3.233333333,-93.4245,-78.046
3.266666667,-93.4245,-78.046
3.3,-93.4245,-78.046
3.333333333,-93.4245,-78.046
3.366666667,-93.4245,-78.046
3.4,-93.4245,-78.046
3.433333333,-93.4245,-78.046
3.466666667,-93.4245,-78.046
3.5,-93.4245,-78.046
3.533333333,-93.4245,-78.046
3.566666667,-93.4245,-78.046
3.6,-93.4245,-78.046
3.633333333,-93.4245,-78.046
3.666666667,-93.4245,-78.046
3.7,-93.4245,-78.046
3.733333333,-93.4245,-78.046
3.766666667,-93.4245,-78.046
3.8,-93.4245,-78.046
3.833333333,-93.4245,-78.046
3.866666667,-93.4245,-78.046
3.9,-93.4245,-78.046
3.933333333,-93.4245,-78.046
3.966666667,-93.4245,-78.046
4,-93.4245,-78.046
4.033333333,-93.4245,-78.046
4.066666667,-93.4245,-78.046
4.1,-93.4245,-78.046
4.133333333,-93.4245,-78.046
4.166666667,-93.4245,-78.046
4.2,-93.4245,-78.046
4.233333333,-93.4245,-78.046
4.266666667,-93.4245,-78.046
4.3,-93.4245,-78.046
4.333333333,-93.4245,-78.046
4.366666667,-93.4245,-78.046
4.4,-93.4245,-78.046
4.433333333,-93.4245,-78.046
4.466666667,-93.4245,-78.046
4.5,-93.4245,-78.046
4.533333333,-93.4245,-78.046
4.566666667,-93.4245,-78.046
4.6,-93.4245,-78.046
4.633333333,-93.4245,-78.046
4.666666667,-93.4245,-78.046
4.7,-93.4245,-78.046
4.733333333,-93.4245,-78.046
4.766666667,-93.4245,-78.046
4.8,-93.4245,-78.046
4.833333333,-93.4245,-78.046
4.866666667,-93.4245,-78.046
4.9,-93.4245,-78.046
4.933333333,-93.4245,-78.046
4.966666667,-93.4245,-78.046
5,-93.4245,-78.046
5.033333333,-93.4245,-78.046
5.066666667,-93.4245,-78.046
5.1,-93.4245,-78.046
5.133333333,-93.4245,-78.046
5.166666667,-93.4245,-78.046
5.2,-93.4245,-78.046
5.233333333,-93.4245,-78.046
5.266666667,-93.4245,-78.046
5.3,-93.4245,-78.046
5.333333333,-93.4245,-78.046
5.366666667,-93.4245,-78.046
5.4,-93.4245,-78.046
5.433333333,-93.4245,-78.046
5.466666667,-93.4245,-78.046
5.5,-93.4245,-78.046
5.533333333,-93.4245,-78.046
5.566666667,-93.4245,-78.046
5.6,-93.4245,-78.046
5.633333333,-93.4245,-78.046
5.666666667,-93.4245,-78.046
5.7,-93.4245,-78.046
5.733333333,-93.4245,-78.046
5.766666667,-93.4245,-78.046
5.8,-93.4245,-78.046
5.833333333,-93.4245,-78.046
5.866666667,-93.4245,-78.046
5.9,-93.4245,-78.046
5.933333333,-93.4245,-78.046
5.966666667,-93.4245,-78.046
6,-93.4245,-78.046
6.033333333,-93.4245,-78.046
6.066666667,-93.45506485,-78.046
6.1,-93.54605015,-78.046
6.133333333,-93.4986,-78.046
6.166666667,-93.4245,-78.046
6.2,-93.4245,-78.046
6.233333333,-93.4245,-78.046
6.266666667,-93.39820471,-78.046
6.3,-93.37267529,-78.046
6.333333333,-93.2757,-78.046
6.366666667,-93.32500632,-78.046
6.4,-93.41963868,-78.046
6.433333333,-93.2757,-78.046
6.466666667,-93.2013,-78.046
6.5,-93.27449838,-78.046
6.533333333,-93.2013,-78.046
6.566666667,-93.2013,-78.046
6.6,-93.2013,-78.046
6.633333333,-93.2013,-78.046
6.666666667,-93.2013,-78.046
6.7,-93.2013,-78.046
6.733333333,-93.2013,-78.046
6.766666667,-93.2013,-78.046
6.8,-93.22252338,-78.046
6.833333333,-93.2013,-78.046
6.866666667,-93.2013,-78.046
6.9,-93.2013,-78.046
6.933333333,-93.2013,-78.046
6.966666667,-93.2013,-78.046
7,-93.2013,-78.046
7.033333333,-93.2013,-78.046
7.066666667,-93.2013,-78.046
7.1,-93.2013,-78.046
7.133333333,-93.2013,-78.046
7.166666667,-93.2013,-78.046
7.2,-93.2013,-78.046
7.233333333,-93.2013,-78.046
7.266666667,-93.2013,-78.046
7.3,-93.2013,-78.046
7.333333333,-93.2013,-78.046
7.366666667,-93.2013,-78.12914412
7.4,-93.2013,-78.3436
7.433333333,-93.2013,-78.3436
7.466666667,-93.2013,-78.3436
7.5,-93.2013,-78.3436
7.533333333,-93.2013,-78.3436
7.566666667,-93.2013,-78.3436
7.6,-93.1371951,-78.3436
7.633333333,-93.2013,-78.3436
7.666666667,-93.1355,-78.3436
7.7,-93.1371951,-78.3436
7.733333333,-93.2013,-78.3436
7.766666667,-93.1355,-78.3436
7.8,-93.2013,-78.3436
7.833333333,-93.1371951,-78.3436
7.866666667,-92.9619,-78.3436
7.9,-92.96360196,-78.3436
7.933333333,-93.13379804,-78.3436
7.966666667,-93.1355,-78.3436
8,-92.9619,-78.34700392
8.033333333,-92.9619,-78.68739608
8.066666667,-93.1355,-78.6908
8.1,-92.96019804,-78.8644
8.133333333,-92.79000196,-78.8644
8.166666667,-93.1355,-79.038
8.2,-92.8878,-78.3436
8.233333333,-92.8878,-78.3436
8.266666667,-92.8975,-79.038
8.3,-92.7142,-79.10918529
8.333333333,-92.7142,-78.52400098
8.366666667,-92.8878,-77.9971
8.4,-93.05556471,-77.9971
8.433333333,-92.47203529,-78.16899804
8.466666667,-92.8134,-78.5172
8.5,-92.73317157,-79.18431471
8.533333333,-92.15032843,-78.86949902
8.566666667,-92.491,-78.8644
8.6,-92.2433,-78.86269804
8.633333333,-92.2433,-78.56356667
8.666666667,-92.4169,-78.17904902
8.7,-91.90019706,-78.0049
8.733333333,-92.10746569,-77.87091471
8.766666667,-90.5342,-77.45689902
8.8,-90.5045,-77.3774
8.833333333,-90.5045,-77.20040294
8.866666667,-90.6509,-76.93509706
8.9,-90.57841765,-76.78144412
8.933333333,-90.65018235,-76.88549706
8.966666667,-90.5777,-76.7085
9,-90.57052059,-76.7085
9.033333333,-90.08651961,-76.63367059
9.066666667,-90.18279804,-76.3864
9.1,-89.86491765,-76.0623049
9.133333333,-89.93498039,-75.56607941
9.166666667,-89.54590196,-75.2839
9.2,-89.151,-74.82257843
9.233333333,-89.31950098,-74.40342451
9.266666667,-88.66289902,-74.08272941
9.3,-88.279,-73.65599412
9.333333333,-88.10200294,-72.99617647
9.366666667,-87.61379706,-72.54443529
9.4,-87.26101176,-71.89589902
9.433333333,-86.34338922,-70.99332745
9.466666667,-85.75719902,-70.17907353
9.5,-85.155976,-69.18119706
9.533333333,-84.19420106,-68.10662745
9.566666667,-83.13040294,-67.2935
9.6,-83.25373333,-65.4933
9.633333333,-81.56458039,-63.77359706
9.666666667,-79.22304412,-61.98210294
9.7,-78.39959216,-59.58005294
9.733333333,-76.03472549,-56.93474314
9.766666667,-72.95051471,-53.44521667
9.8,-69.5479,-49.8559
9.833333333,-64.69988529,-45.20244314
9.866666667,-59.0675,-39.39599706
9.9,-52.27540882,-33.39053333
9.933333333,-40.77039412,-27.26638824
9.966666667,-28.92788431,-21.28236667
10,-18.88810467,-9.784402
10.03333333,-13.66900196,0.730206863
10.06666667,-9.913343137,9.950131804
10.1,-6.561712745,16.34673725
10.13333333,-3.783644118,20.55115294
10.16666667,-1.6644,23.6372
10.2,0.947765294,24.45896961
10.23333333,2.974340588,25.62381569
10.26666667,4.9046,26.62537843
10.3,5.935370588,26.6686
10.33333333,6.222429412,27.30287353
10.36666667,6.853,28.9293
10.4,7.773134314,29.15722353
10.43333333,8.426565686,29.88569118
10.46666667,9.0271,30.49888725
10.5,9.611213882,30.8222
10.53333333,9.766382353,30.82025784
10.56666667,10.1564,31.0427498
10.6,10.1868,31.42012824
10.63333333,10.30105882,31.5655
10.66666667,10.44694118,31.61412745
10.7,10.5225,31.39287255
10.73333333,10.5225,31.9127
10.76666667,10.374,31.95597985
10.8,10.2986549,31.83946515
10.83333333,10.2041451,31.5655
10.86666667,10.30127451,31.387985
10.9,10.49632549,31.387985
10.93333333,10.57287451,31.2431
10.96666667,10.40135686,30.89489804
11,11.20518235,30.89732941
11.03333333,11.13509216,30.8966
11.06666667,11.37502549,30.62377417
11.1,11.5231,30.79406358
11.13333333,11.69627451,30.40430392
11.16666667,12.01012549,30.91998588
11.2,11.7427,30.5001
11.23333333,12.08667451,30.5001
11.26666667,12.16468431,30.42983333
11.3,12.33067647,30.50107255
11.33333333,12.08977353,30.49839804
11.36666667,12.23713039,30.32820196
11.4,12.42516471,30.1536
11.43333333,12.50177451,30.3248049
11.46666667,12.66706961,30.1552951
11.5,12.45315588,30.22727059
11.53333333,12.42827451,30.15432941
11.56666667,12.88882549,30.228
11.6,13.0613,30.5001
11.63333333,13.15722549,30.57279804
11.66666667,12.8462451,30.4009
11.7,13.13162941,30.17988824
11.73333333,13.23378137,30.2241098
11.76666667,13.40048333,29.98170196
11.8,13.42943529,29.97927059
11.83333333,13.31857451,29.90632941
11.86666667,13.48602549,29.8312
11.9,13.4669,29.51055588
11.93333333,13.21981569,29.65614412
11.96666667,13.10860196,29.5832
12,12.85817353,29.484
12.03333333,12.96252353,29.65589804
12.06666667,13.20464412,29.48570196
12.1,12.56860392,29.236
12.13333333,13.04818431,29.54160392
12.16666667,12.97471765,29.58222745
12.2,12.7848,29.41130196
12.23333333,12.2895,28.989
12.26666667,12.2151,28.989
12.3,11.86717353,28.91314118
12.33333333,11.79112255,28.6666
12.36666667,11.45000392,28.6666
12.4,11.37147059,28.66514412
12.43333333,11.29683431,28.59049804
12.46666667,11.2009951,28.42103137
12.5,10.9513,28.41689804
12.53333333,10.6024049,28.3445
12.56666667,10.4328951,28.34620196
12.6,10.1832,28.51566863
12.63333333,10.00450098,28.27082941
12.66666667,9.42019902,28.26839804
12.7,9.5887,28.09820196
12.73333333,9.413398039,28.0965
12.76666667,9.169101961,28.02380196
12.8,9.166670588,28.11959804
12.83333333,8.925235294,28.2949
12.86666667,9.435094118,28.4701951
12.9,9.265870588,28.56414608
12.93333333,9.711327451,28.8401
12.96666667,9.540401961,28.3648
13,9.6379,28.76642941
13.03333333,9.114396078,28.49217059
13.06666667,8.699903922,28.24389804
13.1,8.943473529,28.14664314
13.13333333,8.52262451,28.2456
13.16666667,8.277301961,28.27389804
13.2,8.4492,27.99930196
13.23333333,8.447498039,27.824
13.26666667,8.277301961,28.03219706
13.3,8.274870588,28.34070294
13.33333333,8.02492549,28.20276418
13.36666667,7.683803922,28.2756
13.4,7.606729412,28.23918209
13.43333333,7.334872549,28.02916418
13.46666667,7.357298039,28.0288
13.5,7.2595,28.02734328
13.53333333,6.914001961,27.92998
13.56666667,7.010098039,27.71050196
13.6,7.084444118,27.84739804
13.63333333,6.768659804,27.95450746
13.66666667,7.107596078,28.1308951
13.7,7.283141176,28.22756908
13.73333333,7.483758824,28.43928209
13.76666667,7.7055,28.4757
13.8,7.8791,28.54352647
13.83333333,7.702102941,28.4433
13.86666667,7.436497059,27.9556
13.9,7.110270588,28.17556567
13.93333333,6.863729412,28.03853284
13.96666667,6.7886,28.07339804
14,6.614273529,28.01245569
14.03333333,6.543328431,28.12000746
14.06666667,6.712798039,27.86815392
14.1,6.615,27.99419608
14.13333333,6.440398039,28.03962537
14.16666667,6.196101961,28.29299804
14.2,6.1944,28.04996614
14.23333333,6.019098039,28.14902836
14.26666667,5.848901961,27.90135
14.3,5.5255,27.82435672
14.33333333,5.523798039,27.5519
14.36666667,5.353601961,27.7231049
14.4,5.278229412,27.5535951
14.43333333,5.352872549,27.72459104
14.46666667,5.449398039,27.90320196
14.5,5.697670588,28.07376222
14.53333333,5.973631373,28.28548209
14.56666667,6.143098039,28.4971951
14.6,6.564970588,28.63028699
14.63333333,6.315032353,28.59556418
14.66666667,5.974597059,28.28189608
14.7,5.377429412,27.97883228
14.73333333,5.62157549,28.04826418
14.76666667,5.378395098,27.9482
14.8,5.129,27.98461791
14.83333333,5.304295098,27.97735025
14.86666667,5.473804902,28.23620588
14.9,5.129,28.59244608
14.93333333,4.9554,28.29614876
14.96666667,4.9554,28.1194049
15,4.912,27.91347719
15.03333333,4.912,27.87536418
15.06666667,4.6668,27.5271
15.1,4.6668,27.5271
15.13333333,4.6668,27.5271
15.16666667,4.543152941,27.56292941
15.2,4.5704,27.66328013
15.23333333,4.471388235,27.62856418
15.26666667,4.8376,27.62990196
15.3,4.533070588,27.79863983
15.33333333,4.633729412,28.1213
15.36666667,4.5586,28.12708667
15.4,5.153070588,28.20727333
15.43333333,5.07672549,28.23703761
15.46666667,4.735603922,28.39104667
15.5,4.385,28.5551
15.53333333,4.3211,28.55758
15.56666667,4.1503,28.56006
15.6,4.186,28.4513396
15.63333333,4.077817647,28.34787254
15.66666667,3.9315,28.53571667
15.7,3.9063,28.90802776
15.73333333,3.936780392,28.54637881
15.76666667,4.004617647,28.36992667
15.8,3.800033137,28.37571333
15.83333333,3.84683098,28.3815
15.86666667,3.912902353,28.31408667
15.9,3.907926667,28.29407333
15.93333333,3.829033333,28.30234
15.96666667,3.82334,28.33144667
16,3.817646667,28.37365124
16.03333333,3.710143137,28.41585582
16.06666667,3.732342353,28.34880667
16.1,3.727366667,28.34367333
16.13333333,3.648473333,28.54480537
16.16666667,3.64278,28.72832
16.2,3.563586667,28.70534333
16.23333333,3.777793333,28.63052985
16.26666667,3.7721,28.56429
16.3,3.546506667,28.49404269
16.33333333,3.46833098,28.25671
16.36666667,3.534402353,28.23028
16.4,3.456226667,28.20385
16.43333333,3.525171569,28.55503
16.46666667,3.663301765,28.51373
16.5,3.439146667,28.32532
16.53333333,3.432018039,28.30989
16.56666667,3.282795294,28.2975
16.6,3.422066667,28.07418
16.63333333,3.341020392,28.07666
16.66666667,3.015543529,28.07914
16.7,3.258586667,28.19393582
16.73333333,3.240683333,28.15751791
16.76666667,3.22278,28.09247
16.8,3.21057,28.03152
16.83333333,3.19836,28.00509
16.86666667,3.18615,28.19556
16.9,3.17386,28.18317
16.93333333,3.14537,28.17078
16.96666667,3.11688,28.15839
17,3.08839,28.146
17.03333333,3.0599,28.13361
17.06666667,3.03141,28.12122
17.1,3.00292,28.10883
17.13333333,2.97443,28.0965
17.16666667,2.94594,28.0965
17.2,2.91745,28.0965
17.23333333,2.88896,28.0965
17.26666667,2.86047,28.0965
17.3,2.8597,28.0965
17.33333333,2.8597,28.0965
17.36666667,2.8597,27.9782
17.4,2.8597,28.0965
17.43333333,2.8597,28.0965
17.46666667,2.8597,28.0965
17.5,2.8597,27.8074
17.53333333,2.8597,27.8074
17.56666667,2.85883,27.8074
17.6,2.84396,27.83019667
17.63333333,2.82909,27.85299333
17.66666667,2.81422,27.87579
17.7,2.79935,27.89858667
17.73333333,2.78448,27.92138333
17.76666667,2.76961,27.94418
17.8,2.75474,27.96697667
17.83333333,2.73987,27.98977333
17.86666667,2.725,28.01257
17.9,2.71345,28.03536667
17.93333333,2.680426667,28.03310333
17.96666667,2.640803333,28.02734
18,2.60118,28.02157667
18.03333333,2.561556667,28.01581333
18.06666667,2.521933333,28.01005
18.1,2.48231,28.00428667
18.13333333,2.442686667,27.99852333
18.16666667,2.403063333,27.99276
18.2,2.36344,27.98699667
18.23333333,2.323816667,27.98123333
18.26666667,2.284193333,27.97547
18.3,2.24457,27.96970667
18.33333333,2.204946667,27.96394333
18.36666667,2.165323333,27.95818
18.4,2.1257,27.95241667
18.43333333,2.086076667,27.94665333
18.46666667,2.046453333,27.94089
18.5,2.00683,27.93512667
18.53333333,1.967206667,27.92936333
18.56666667,1.927583333,27.9236
18.6,1.88796,27.89469
18.63333333,1.848336667,27.86578
18.66666667,1.808713333,27.83687
18.7,1.76909,27.80796
18.73333333,1.729466667,27.77905
18.76666667,1.689843333,27.75014
18.8,1.65022,27.73767
18.83333333,1.610596667,27.72528
18.86666667,1.570973333,27.71289
18.9,1.554646667,27.7005
18.93333333,1.551433333,27.68232333
18.96666667,1.54822,27.66414667
19,1.545006667,27.64597
19.03333333,1.541793333,27.62779333
19.06666667,1.53858,27.60961667
19.1,1.523956667,27.59144
19.13333333,1.509333333,27.57326333
19.16666667,1.49471,27.55508667
19.2,1.480086667,27.53691
19.23333333,1.465463333,27.51873333
19.26666667,1.45084,27.50055667
19.3,1.436216667,27.48238
19.33333333,1.421593333,27.46420333
19.36666667,1.40697,27.44602667
19.4,1.392346667,27.42785
19.43333333,1.377723333,27.40967333
19.46666667,1.3631,27.39149667
19.5,1.348476667,27.37332
19.53333333,1.333853333,27.35514333
19.56666667,1.31923,27.33696667
19.6,1.304606667,27.32374
19.63333333,1.289983333,27.31051333
19.66666667,1.27536,27.29728667
19.7,1.260736667,27.28406
19.73333333,1.246113333,27.27083333
19.76666667,1.23149,27.25760667
19.8,1.216866667,27.24438
19.83333333,1.202243333,27.23115333
19.86666667,1.18762,27.21792667
19.9,1.168036667,27.21462
19.93333333,1.148453333,27.21379333
19.96666667,1.12887,27.21296667
20,1.109286667,27.21214
20.03333333,1.089703333,27.21131333
20.06666667,1.07012,27.21048667
20.1,1.061946667,27.20966
20.13333333,1.053773333,27.20883333
20.16666667,1.0456,27.20800667
20.2,1.037426667,27.20718
20.23333333,1.029253333,27.20635333
20.26666667,1.02108,27.20552667
20.3,1.012906667,27.2047
20.33333333,1.004733333,27.20387333
20.36666667,0.99656,27.19560667
20.4,0.988386667,27.18734
20.43333333,0.980213333,27.17907333
20.46666667,0.97204,27.17080667
20.5,0.963866667,27.16254
20.53333333,0.955693333,27.15427333
20.56666667,0.94752,27.14600667
20.6,0.939346667,27.13774
20.63333333,0.931173333,27.12947333
20.66666667,0.923,27.12120667
20.7,0.914826667,27.11294
20.73333333,0.906653333,27.10467333
20.76666667,0.89848,27.09640667
20.8,0.890306667,27.08814
20.83333333,0.882133333,27.07987333
20.86666667,0.87396,27.07160667
20.9,0.868266667,27.06334
20.93333333,0.865723333,27.05509667
20.96666667,0.888846667,27.04685333
21,0.91197,27.03861
21.03333333,0.935093333,27.03036667
21.06666667,0.958216667,27.02212333
21.1,0.98134,27.01388
21.13333333,1.004463333,27.00563667
21.16666667,1.027586667,26.99739333
21.2,1.05071,26.98915
21.23333333,1.073833333,26.98090667
21.26666667,1.096956667,26.97266333
21.3,1.12008,26.96442
21.33333333,1.143203333,26.95617667
21.36666667,1.166326667,26.94793333
21.4,1.18945,26.93969
21.43333333,1.212573333,26.93144667
21.46666667,1.235696667,26.92320333
21.5,1.25882,26.91496
21.53333333,1.281943333,26.90671667
21.56666667,1.305066667,26.89847333
21.6,1.32819,26.89023
21.63333333,1.351313333,26.88198667
21.66666667,1.374436667,26.87374333
21.7,1.39756,26.8655
21.73333333,1.418113333,26.85725667
21.76666667,1.433906667,26.84901333
21.8,1.44727,26.84077
21.83333333,1.460633333,26.83252667
21.86666667,1.473996667,26.82428333
21.9,1.48736,26.81604
21.93333333,1.460263333,26.80777333
21.96666667,1.433166667,26.80198667
22,1.40607,26.79868
22.03333333,1.378973333,26.79537333
22.06666667,1.351876667,26.79206667
22.1,1.32478,26.78876
22.13333333,1.297683333,26.78545333
22.16666667,1.270586667,26.78214667
22.2,1.24349,26.77884
22.23333333,1.216393333,26.77553333
22.26666667,1.189296667,26.77222667
22.3,1.1622,26.76892
22.33333333,1.135103333,26.76561333
22.36666667,1.108006667,26.76230667
22.4,1.08091,26.759
22.43333333,1.053813333,26.75569333
22.46666667,1.026716667,26.75238667
22.5,0.99962,26.74908
22.53333333,0.972523333,26.74577333
22.56666667,0.945426667,26.74246667
22.6,0.91833,26.73916
22.63333333,0.891233333,26.73585333
22.66666667,0.864136667,26.73254667
22.7,0.83704,26.72924
22.73333333,0.809943333,26.72593333
22.76666667,0.782846667,26.72262667
22.8,0.76551,26.71932
22.83333333,0.748173333,26.71601333
22.86666667,0.730836667,26.65484
22.9,0.7135,26.57456667
22.93333333,0.690353333,26.53397333
22.96666667,0.667206667,26.49338
23,0.64406,26.45278667
23.03333333,0.620913333,26.41219333
23.06666667,0.597766667,26.3716
23.1,0.57462,26.35829667
23.13333333,0.551473333,26.35086667
23.16666667,0.528326667,26.33186333
23.2,0.50518,26.31286
23.23333333,0.482033333,26.29385667
23.26666667,0.458886667,26.27485333
23.3,0.43574,26.25585
23.33333333,0.412593333,26.23684667
23.36666667,0.389446667,26.23022333
23.4,0.3663,26.2236
23.43333333,0.343153333,26.21697667
23.46666667,0.320006667,26.21035333
23.5,0.29686,26.20373
23.53333333,0.273713333,26.19710667
23.56666667,0.250566667,26.19048333
23.6,0.22742,26.18386
23.63333333,0.204273333,26.17723667
23.66666667,0.181126667,26.17061333
23.7,0.15798,26.16399
23.73333333,0.134833333,26.15736667
23.76666667,0.111686667,26.15074333
23.8,0.08854,26.14412
23.83333333,0.065393333,26.13749667
23.86666667,0.042246667,26.13087333
23.9,0.0191,26.12425
23.93333333,0.04801,26.1292
23.96666667,0.07692,26.13415
24,0.10583,26.1391
24.03333333,0.13474,26.14405
24.06666667,0.16365,26.149
24.1,0.19256,26.15395
24.13333333,0.22147,26.1589
24.16666667,0.25038,26.16385
24.2,0.27929,26.1688
24.23333333,0.3082,26.17375
24.26666667,0.33711,26.18452
24.3,0.36602,26.22114
24.33333333,0.39493,26.25776
24.36666667,0.42384,26.33622
24.4,0.45275,26.42166667
24.43333333,0.48166,26.50711333
24.46666667,0.51057,26.59256
24.5,0.53948,26.6102
24.53333333,0.56839,26.6102
24.56666667,0.5973,26.6102
24.6,0.62621,26.58707667
24.63333333,0.65512,26.56395333
24.66666667,0.68403,26.54083
24.7,0.71294,26.51770667
24.73333333,0.74185,26.45013333
24.76666667,0.77076,26.37038
24.8,0.79723,26.29062667
24.83333333,0.8237,26.24066
24.86666667,0.85017,26.20648
24.9,0.87664,26.1886
24.93333333,0.86265,26.17705
24.96666667,0.84866,26.1655
25,0.83467,26.15395
25.03333333,0.82068,26.1424
25.06666667,0.80669,26.13085
25.1,0.7927,26.1193
25.13333333,0.77871,26.10775
25.16666667,0.76472,26.0962
25.2,0.75073,26.08465
25.23333333,0.73674,26.0731
25.26666667,0.72275,26.05021
25.3,0.70876,26.02708667
25.33333333,0.69477,26.01027
25.36666667,0.68078,26.00614667
25.4,0.66679,25.9908
25.43333333,0.6528,25.96934
25.46666667,0.63881,25.94788
25.5,0.62482,25.92642
25.53333333,0.61083,25.90496
25.56666667,0.59684,25.8835
25.6,0.58285,25.88434
25.63333333,0.56886,25.88518
25.66666667,0.55487,25.88938
25.7,0.54088,25.91334
25.73333333,0.52689,25.9373
25.76666667,0.5129,25.96126
25.8,0.50623,25.98522
25.83333333,0.49956,26.00918
25.86666667,0.49289,26.03314
25.9,0.48622,26.03927333
25.93333333,0.485313333,26.04258
25.96666667,0.484406667,26.04588667
26,0.4835,26.04919333
26.03333333,0.482593333,26.0525
26.06666667,0.481686667,26.05580667
26.1,0.48078,26.05911333
26.13333333,0.479873333,26.06242
26.16666667,0.478966667,26.06572667
26.2,0.47806,26.06903333
26.23333333,0.477153333,26.07234
26.26666667,0.476246667,26.07564667
26.3,0.47534,26.07895333
26.33333333,0.474433333,26.08226
26.36666667,0.473526667,26.09714
26.4,0.47262,26.13367
26.43333333,0.471713333,26.17544
26.46666667,0.470806667,26.21721
26.5,0.4699,26.25898
26.53333333,0.468993333,26.30075
26.56666667,0.468086667,26.34252
26.6,0.46718,26.36476
26.63333333,0.466273333,26.387
26.66666667,0.465366667,26.40924
26.7,0.46446,26.43148
26.73333333,0.463553333,26.45372
26.76666667,0.462646667,26.47596
26.8,0.45686,26.4982
26.83333333,0.451073333,26.52044
26.86666667,0.445286667,26.54268
26.9,0.4395,26.56492
26.93333333,0.427926667,26.58716
26.96666667,0.416353333,26.59204
27,0.40478,26.57956
27.03333333,0.393206667,26.56708
27.06666667,0.381633333,26.5546
27.1,0.37006,26.54212
27.13333333,0.358486667,26.52964
27.16666667,0.346913333,26.51716
27.2,0.33534,26.50468
27.23333333,0.323766667,26.4922
27.26666667,0.312193333,26.47972
27.3,0.30062,26.47502667
27.33333333,0.289046667,26.47897333
27.36666667,0.277473333,26.48292
27.4,0.2659,26.48686667
27.43333333,0.254326667,26.49081333
27.46666667,0.242753333,26.49476
27.5,0.23118,26.49870667
27.53333333,0.219606667,26.50265333
27.56666667,0.208033333,26.5066
27.6,0.19646,26.49273333
27.63333333,0.184886667,26.47886667
27.66666667,0.173313333,26.465
27.7,0.16174,26.45113333
27.73333333,0.150166667,26.43726667
27.76666667,0.138593333,26.4234
27.8,0.12458,26.40953333
27.83333333,0.110566667,26.39566667
27.86666667,0.096553333,26.3818
27.9,0.08254,26.36793333
27.93333333,0.114796667,26.35406667
27.96666667,0.147053333,26.3402
28,0.17931,26.32633333
28.03333333,0.211566667,26.31246667
28.06666667,0.243823333,26.2986
28.1,0.27608,26.28473333
28.13333333,0.308336667,26.27086667
28.16666667,0.340593333,26.257
28.2,0.37285,26.24313333
28.23333333,0.405106667,26.22926667
28.26666667,0.437363333,26.2154
28.3,0.46962,26.20153333
28.33333333,0.501876667,26.18766667
28.36666667,0.534133333,26.1738
28.4,0.56639,26.15993333
28.43333333,0.598646667,26.14606667
28.46666667,0.630903333,26.1322
28.5,0.66316,26.11833333
28.53333333,0.695416667,26.10446667
28.56666667,0.727673333,26.0906
28.6,0.75993,26.08417333
28.63333333,0.792186667,26.07774667
28.66666667,0.824443333,26.07132
28.7,0.8567,26.07417333
28.73333333,0.888956667,26.08086667
28.76666667,0.921213333,26.08756
28.8,0.95591,26.09425333
28.83333333,0.990606667,26.10094667
28.86666667,1.025303333,26.10764
28.9,1.06,26.11433333
28.93333333,1.094696667,26.12102667
28.96666667,1.129393333,26.12772
29,1.16409,26.13441333
29.03333333,1.198786667,26.14110667
29.06666667,1.22635,26.1478
29.1,1.24122,26.15449333
29.13333333,1.25609,26.16118667
29.16666667,1.27096,26.16788
29.2,1.28583,26.17457333
29.23333333,1.3007,26.18126667
29.26666667,1.31557,26.18796
29.3,1.33044,26.19465333
29.33333333,1.34531,26.20134667
29.36666667,1.35764,26.20804
29.4,1.34788,26.21473333
29.43333333,1.33812,26.22142667
29.46666667,1.32836,26.22812
29.5,1.3186,26.23481333
29.53333333,1.30884,26.22993333
29.56666667,1.29908,26.20190667
29.6,1.28932,26.18364
29.63333333,1.27956,26.16537333
29.66666667,1.2698,26.14710667
29.7,1.26004,26.12884
29.73333333,1.25028,26.11057333
29.76666667,1.24052,26.09230667
29.8,1.225066667,26.07404
29.83333333,1.209613333,26.05577333
29.86666667,1.2088,26.03750667
29.9,1.207986667,26.01924
29.93333333,1.207173333,26.00097333
29.96666667,1.20636,25.98270667
30,1.205546667,25.96444
30.03333333,1.204733333,25.96932
30.06666667,1.20392,25.9742
30.1,1.203106667,25.97908
30.13333333,1.202293333,25.98396
30.16666667,1.20148,25.98884
30.2,1.200666667,25.99372
30.23333333,1.199853333,25.9986
30.26666667,1.19904,26.00348
30.3,1.198226667,26.00836
30.33333333,1.197413333,26.01324
30.36666667,1.1966,26.02228
30.4,1.195786667,26.03366667
30.43333333,1.194973333,26.04505333
30.46666667,1.19416,26.05644
30.5,1.193346667,26.06782667
30.53333333,1.192533333,26.07921333
30.56666667,1.19172,26.0906
30.6,1.190906667,26.07352
30.63333333,1.190093333,26.05644
30.66666667,1.18928,26.03936
